Ensembl Gene ID	Gene.name	FoldChange	pvalue	padj
ENSG00000149575.5	SCN2B	-1.57949311682519	5.29633640128208e-07	2.04636883940532e-05
ENSG00000185862.5	EVI2B	1.57942150990776	0.00306016039362574	0.0255839908873972
ENSG00000197479.4	PCDHB11	-1.57919383734647	0.00575498450319356	0.0404287041467346
ENSG00000203760.4	CENPW	1.5791587954251	0.00928945761099932	0.0576168346298501
ENSG00000117143.8	UAP1	1.57907916114627	2.333380848403e-05	0.000521889914035815
ENSG00000176593.3	CTD-2368P22.1	-1.57877177559553	0.00307746642213125	0.0256403117081503
ENSG00000257074.2	RPL29P33	1.57858402485156	0.00364400637922853	0.0288284929710438
ENSG00000188582.4	PAQR9	1.57832440250856	0.0129441385626628	0.0725521413764926
ENSG00000082781.6	ITGB5	1.57826041870968	1.1263845332994e-11	1.42369766011215e-09
ENSG00000007171.12	NOS2	1.57791197615064	0.00422677640611789	0.0320100275437772
ENSG00000103257.4	SLC7A5	1.57764305400015	0.000481393336187247	0.00623440694720657
ENSG00000162976.8	PQLC3	1.57749618788244	9.74419909872011e-06	0.000253800585151168
ENSG00000121964.9	GTDC1	1.57748934358191	2.68604193904041e-06	8.52060580078869e-05
ENSG00000073670.9	ADAM11	-1.57741544278454	0.0127407393584281	0.0718070360315141
ENSG00000196368.4	NUDT11	1.57734731244824	0.00150096002461781	0.0150882572141759
ENSG00000101680.9	LAMA1	-1.57650001870631	0.018596694324717	0.0935016117987719
ENSG00000238041.3	RP11-59K5.1	-1.5763452567126	0.0150250047666431	0.0804805199474757
ENSG00000163584.13	RPL22L1	1.57615456568085	1.36739238675687e-06	4.60647373265924e-05
ENSG00000166145.9	SPINT1	1.57588735178889	0.000299218436132302	0.00427586029898089
ENSG00000114631.10	PODXL2	1.57587390556133	0.000504707835075762	0.00646446288366873
ENSG00000165807.3	PPP1R36	1.5746429706756	0.000879703189416395	0.0101082174090446
ENSG00000104689.5	TNFRSF10A	1.57432288905953	0.0148268807041931	0.0796982115002787
ENSG00000036672.11	USP2	1.57383040680667	0.00918998708337508	0.0572137225637384
ENSG00000235316.1	DUSP8P5	-1.57377238399123	0.00742992369014241	0.0489870221462887
ENSG00000226696.1	LENG8-AS1	-1.57374041606171	0.0106262285634462	0.0634034601928538
ENSG00000221866.5	PLXNA4	1.57372196573121	0.00616614766094893	0.042619346168619
ENSG00000073910.15	FRY	-1.57356723568246	0.000244556755486072	0.00363160100018251
ENSG00000251474.2	RPL32P3	-1.57329385758928	0.000788912012284211	0.00927412426841677
ENSG00000068078.13	FGFR3	-1.57323386519516	2.40810532117413e-06	7.69885436504787e-05
ENSG00000144648.9	CCBP2	1.57297614427544	0.00858004677472125	0.0545835593686422
ENSG00000111087.5	GLI1	-1.57291059443789	0.0116078108369834	0.06728238737896
ENSG00000108179.9	PPIF	-1.57282607950571	1.70806063862085e-07	7.67215667016887e-06
ENSG00000084444.9	KIAA1467	-1.57251894163212	0.000127663168248676	0.00213492098286632
ENSG00000138646.4	HERC5	-1.57206994639713	0.00203691317454765	0.0189272962782947
ENSG00000171872.4	KLF17	1.57189783116218	0.0205770485664881	0.0999728179012482
ENSG00000143919.10	CAMKMT	-1.5717418664334	0.00367237741905361	0.0289686812735074
ENSG00000261452.1	RP11-509E16.1	-1.57171044448551	0.00716244661068328	0.0475472960797918
ENSG00000168386.14	FILIP1L	1.57159961764677	0.00951495761770866	0.0585660188587164
ENSG00000088808.12	PPP1R13B	-1.57071310644942	1.45673285899553e-05	0.000353979571772313
ENSG00000229233.1	AC011891.5	-1.57044105014915	0.00303700098085999	0.0255050834542828
ENSG00000205746.5	RP11-1212A22.1	-1.57028480977253	0.00937349342154267	0.0578919735750959
ENSG00000158457.4	TSPAN33	-1.56985127283845	0.00609539966578904	0.0422736712541723
ENSG00000188385.7	JAKMIP3	-1.56938927223161	0.0146583834838611	0.0791931553029674
ENSG00000183098.6	GPC6	-1.56920917667391	3.47526832490487e-08	1.87010726196613e-06
ENSG00000233937.2	CTC-338M12.4	-1.568959271832	0.0142142902828479	0.0772029889873771
ENSG00000175318.7	GRAMD2	-1.56890889867858	0.00153096470406955	0.0153237443215801
ENSG00000205413.3	SAMD9	1.56860293985264	0.000112231048682256	0.0019303030050255
ENSG00000167552.9	TUBA1A	1.5682144201394	0.000100133501729466	0.00174059354552126
ENSG00000112378.10	PERP	1.56811397409866	2.12844373258674e-11	2.46129610353382e-09
ENSG00000164611.8	PTTG1	1.56771542056499	0.000504287488099162	0.00646415683447864
ENSG00000110880.6	CORO1C	1.56755124392033	3.91880443418693e-07	1.554649788307e-05
ENSG00000168140.4	VASN	-1.56743649908255	1.21888443507816e-05	0.000307645676686524
ENSG00000088340.11	FER1L4	-1.56721835360734	0.00529171623332303	0.0380933479842525
ENSG00000143850.7	PLEKHA6	-1.56688649688244	0.0160072394088269	0.0840302764201296
ENSG00000099326.4	MZF1	-1.56617455997813	3.84238805931322e-05	0.000793039712748127
ENSG00000146966.8	DENND2A	1.56589264090023	0.018629647385844	0.0935809383634407
ENSG00000054803.3	CBLN4	1.56555696519531	0.0200786529438548	0.0984396641723518
ENSG00000149243.10	KLHL35	1.56550807803565	0.00548093959264429	0.0390588811442593
ENSG00000236155.2	RP11-231P20.2	-1.56534626225797	0.00496003085022232	0.0363807149186478
ENSG00000255284.1	AP006621.5	-1.56511230808014	0.00515114777289593	0.0373452487492522
ENSG00000183833.12	MAATS1	-1.56494010433826	0.00160656704177374	0.0158950701554131
ENSG00000180730.3	SHISA2	-1.5648180157143	0.00145524986009517	0.0147012694974298
ENSG00000257354.1	RP11-631N16.2	-1.56437976428947	0.0192133054354935	0.0955883709623753
ENSG00000100532.7	CGRRF1	1.56381543014514	1.5166230573284e-05	0.000366348725181327
ENSG00000204403.5	CASP12	-1.56314924708311	0.0189571534339957	0.0947276698563592
ENSG00000269821.1	KCNQ1OT1	-1.56304985030057	0.000687897317325778	0.00830212121317306
ENSG00000139618.10	BRCA2	1.56203594225303	0.00386433530718535	0.0301006905389722
ENSG00000086289.7	EPDR1	1.561879540093	0.000579941965963238	0.00724039338057473
ENSG00000132122.6	SPATA6	-1.56140925194204	5.74911488534939e-05	0.0011163928283412
ENSG00000073792.11	IGF2BP2	1.56116583999599	8.91613566120687e-05	0.00159405254337695
ENSG00000270032.1	C12orf63	-1.56083230104398	0.0059657659357959	0.0415869232933528
ENSG00000136261.10	BZW2	1.56079314861821	3.51196724212337e-06	0.000107636514817334
ENSG00000213235.3	EEF1A1P33	1.56077954778689	2.58602745085493e-05	0.000566736257878892
ENSG00000224722.3	RP11-255B23.1	-1.56026406698347	0.00483888706232401	0.0356198887364303
ENSG00000143995.14	MEIS1	-1.5602551444859	0.00387127556333791	0.0301006905389722
ENSG00000104635.8	SLC39A14	1.56018348392456	0.000480057340152981	0.00622204684514655
ENSG00000135046.9	ANXA1	1.55958080539959	8.33747851867435e-08	4.02197003689305e-06
ENSG00000168528.7	SERINC2	1.55939664041089	0.000143558455972438	0.00235722117284048
ENSG00000134531.5	EMP1	1.55928022089345	2.3811547093445e-07	1.0032229337432e-05
ENSG00000234072.1	AC074117.10	-1.55921579368232	0.0168777729990907	0.0870575162530585
ENSG00000223705.5	NSUN5P1	-1.55907872959481	0.000620303153360342	0.0076447792256541
ENSG00000124491.11	F13A1	1.5589123034426	0.00203666055773185	0.0189272962782947
ENSG00000133116.6	KL	1.55841385717026	0.00310072128279881	0.0257256451955728
ENSG00000169116.7	PARM1	-1.5583147027939	0.00021440696309417	0.00325200514720971
ENSG00000133619.13	KRBA1	-1.55831419211001	1.41526226282203e-05	0.000346373682276483
ENSG00000164687.6	FABP5	-1.55825105759735	0.0191614959919303	0.0954562151385345
ENSG00000074855.6	ANO8	-1.55815362642018	0.000207557737600788	0.00317172344103172
ENSG00000012817.11	KDM5D	-1.55800177173669	0.000686788176696086	0.00829529115196126
ENSG00000180354.11	C7orf41	-1.55797311885208	5.94615940631131e-06	0.000169502138694774
ENSG00000162599.10	NFIA	-1.55757497503897	5.94634917714877e-06	0.000169502138694774
ENSG00000173918.10	C1QTNF1	1.55753399307855	0.0011399950529895	0.0123318994649499
ENSG00000065615.7	CYB5R4	1.55729572318835	0.000362955229471554	0.00495643636225603
ENSG00000187792.3	ZNF70	-1.55727591791068	0.000140225023406031	0.00230946364306599
ENSG00000145386.5	CCNA2	1.55682586804557	0.0120884113359134	0.0691827121207678
ENSG00000106799.7	TGFBR1	1.55680818301578	0.000200264079534524	0.00308047718567021
ENSG00000080573.6	COL5A3	1.55616813406929	0.00113097363814752	0.0122691451563509
ENSG00000196696.7	PDXDC2P	-1.55596838979361	0.007720715586136	0.0504730754909976
ENSG00000242732.2	RGAG4	-1.55557589353362	1.71656675866712e-05	0.000406811351745165
ENSG00000077157.15	PPP1R12B	-1.55530745815197	3.70786168589682e-05	0.000769169017666002
ENSG00000232931.1	LINC00342	-1.55524587455049	0.0102717071413981	0.0618464493871848
ENSG00000101463.5	SYNDIG1	1.5552285249254	0.00739291629301938	0.0487824767938814
ENSG00000111181.8	SLC6A12	1.55505520294375	0.0167348923954973	0.0866524488471965
ENSG00000164949.3	GEM	-1.55484212201004	0.0014249692750139	0.0144851147313601
ENSG00000204815.4	TTC25	-1.55463935412894	0.000540624066286879	0.00683323674481207
ENSG00000246982.2	RP1-179N16.6	-1.55429858714028	0.0132584219174832	0.0736766216706582
ENSG00000143061.13	IGSF3	1.55394841775495	0.000187641379520496	0.00293899394148096
ENSG00000196418.7	ZNF124	1.55390794415956	0.0154345734997029	0.0820811222807096
ENSG00000161249.15	DMKN	-1.55361573979517	0.000188494168840604	0.00294386726335829
ENSG00000197380.6	DACT3	-1.55344649335981	0.000834505403872951	0.00968442036309499
ENSG00000136114.11	THSD1	-1.55259852302672	0.0148490443471467	0.0797738609819528
ENSG00000184905.4	TCEAL2	-1.55254783419514	0.000120966284166696	0.00205026534650517
ENSG00000136867.6	SLC31A2	1.55242331468602	8.95452938534273e-07	3.2230375635323e-05
ENSG00000120549.11	KIAA1217	1.55233825107459	0.00353230190876528	0.0282186098101019
ENSG00000163249.5	CCNYL1	1.55182050207563	1.73348277100612e-05	0.00040962951567036
ENSG00000102221.9	PHF16	1.55150850746101	0.0163050500468452	0.0850732291244193
ENSG00000099785.6	37316	1.55127131617048	5.80539786814128e-05	0.00112152858104317
ENSG00000260214.1	GS1-465N13.1	-1.55107759403513	0.000650239737953418	0.00792981221191509
ENSG00000008513.10	ST3GAL1	1.55067913977244	0.0013410046311411	0.0138992127851547
ENSG00000170608.2	FOXA3	-1.5506179558495	0.000290110695420957	0.00417498224963699
ENSG00000135245.9	HILPDA	-1.55048258338285	0.000295428657739763	0.00423787509837474
ENSG00000124243.12	BCAS4	1.55021111146779	0.00349604871619095	0.0280941716695384
ENSG00000233225.2	AC004987.9	-1.55017171342986	0.000845112143866293	0.00975889058480163
ENSG00000152137.2	HSPB8	1.54974370634753	2.61882572041117e-05	0.000573153736527572
ENSG00000124802.7	EEF1E1	1.54928081350265	0.000226177895136396	0.00340205773081083
ENSG00000102057.5	KCND1	-1.54918501088025	0.00154011473927974	0.0154058716711387
ENSG00000177839.4	PCDHB9	-1.54882305170464	0.000784187479029003	0.0092397123631634
ENSG00000241839.5	PLEKHO2	-1.54834484883889	9.53710897491329e-07	3.39525244183321e-05
ENSG00000197748.8	WDR96	-1.54828022037613	0.0192013701674681	0.0955679479695592
ENSG00000185634.7	SHC4	1.54753469981134	0.000284652760152635	0.00411459508358929
ENSG00000255027.2	RP11-680F20.9	-1.5474680673554	0.0138227363163811	0.0758190911952587
ENSG00000074047.16	GLI2	-1.5467001964022	6.96385341488637e-06	0.000194095093896961
ENSG00000149573.3	MPZL2	-1.54666519261652	0.00367554312330562	0.0289701768415215
ENSG00000176293.14	ZNF135	-1.54635968898944	5.63084724984383e-05	0.00109821727761607
ENSG00000198839.5	ZNF277	1.5462597224238	1.54838045583196e-05	0.000371816543922534
ENSG00000090006.13	LTBP4	1.54613973612852	0.000424189538190812	0.00559580131084238
ENSG00000144161.7	ZC3H8	-1.5460727478126	6.22424309129486e-05	0.00118558742527526
ENSG00000196449.3	YRDC	1.54607009912742	0.000576700937919306	0.00720544735078489
ENSG00000188517.10	COL25A1	1.54514761188866	0.00360157945231215	0.0285760355084913
ENSG00000124257.6	NEURL2	-1.5449248782103	0.0163905198923526	0.0854644793235717
ENSG00000168952.11	STXBP6	1.54485949627989	0.00449941522625581	0.0336742960702485
ENSG00000100522.4	GNPNAT1	1.54453071855122	6.05815330556e-08	3.03792391943357e-06
ENSG00000205791.2	LOH12CR2	-1.54433792804395	0.00401534685272234	0.0308240256278897
ENSG00000182916.7	TCEAL7	1.54402227684497	0.000321340448873471	0.00452066955900082
ENSG00000132801.5	ZSWIM3	-1.54388587046051	0.00249501069865262	0.0220374590690851
ENSG00000168772.9	CXXC4	-1.54376618159144	0.00509230013498923	0.0370928696176708
ENSG00000104998.2	IL27RA	-1.54364299505905	0.00143248863843776	0.014516300341658
ENSG00000131759.13	RARA	-1.54336374152031	9.18124188610041e-07	3.28289800335235e-05
ENSG00000185920.11	PTCH1	-1.54330089212718	0.0034945584235505	0.0280941716695384
ENSG00000183298.4	RP11-556K13.1	1.54305187846353	0.000127593649693532	0.00213492098286632
ENSG00000112294.8	ALDH5A1	-1.54290717071281	0.000191019315985376	0.00297475639650579
ENSG00000173153.9	ESRRA	1.54285665194577	0.00105283550372056	0.011598974924435
ENSG00000051620.5	HEBP2	1.5421654771753	1.67273462727928e-09	1.31758155061781e-07
ENSG00000204622.6	HLA-J	-1.54216308287927	0.00602575600342218	0.0419155083770472
ENSG00000111262.4	KCNA1	1.54210792273769	0.00376477519900166	0.0295260508031371
ENSG00000058404.15	CAMK2B	-1.5419800465382	0.0103578892932162	0.0622327740838639
ENSG00000197971.10	MBP	1.5419574832422	0.00616611767963949	0.042619346168619
ENSG00000133624.9	ZNF767	-1.54183019657091	0.000718885350769747	0.00863138854514044
ENSG00000171798.13	KNDC1	-1.54170934292604	0.00216166104364411	0.0198361588497176
ENSG00000153707.11	PTPRD	1.54149834528211	0.00163636733843116	0.0161214316937282
ENSG00000171202.2	TMEM126A	1.54147888809658	1.43107622751693e-06	4.80117240528056e-05
ENSG00000023892.9	DEF6	-1.54140068571983	0.0033414337996684	0.0271731062860814
ENSG00000003987.9	MTMR7	1.54066960614349	0.0169042684119708	0.0870575162530585
ENSG00000182220.9	ATP6AP2	1.54065225743894	3.87194787575416e-09	2.74487435279007e-07
ENSG00000138594.8	TMOD3	1.54024736231098	8.33176595021042e-08	4.02197003689305e-06
ENSG00000174938.10	SEZ6L2	1.53950041245336	0.0108730203150004	0.0643034444091699
ENSG00000186462.7	NAP1L2	-1.53949321771901	0.000122778448282888	0.00207236293918477
ENSG00000261485.1	PAN3-AS1	-1.53938883532602	0.00752294974003425	0.0494603610932494
ENSG00000197019.4	SERTAD1	1.53917507756191	0.000426162042707474	0.00561727736972139
ENSG00000150722.6	PPP1R1C	-1.53896910234638	0.0196379997626226	0.0970001775612121
ENSG00000174130.8	TLR6	1.53883729084202	0.00701004459114101	0.0467479660771183
ENSG00000230606.4	AC159540.1	-1.53871110167147	0.00245524103283501	0.0217805794561343
ENSG00000187243.11	MAGED4B	1.53786725930617	0.00272923634033694	0.0235958366517713
ENSG00000129194.3	SOX15	-1.53770493907112	0.00454653111095757	0.0339584011746052
ENSG00000111962.7	UST	-1.53763569580261	1.70123777287649e-05	0.000404570699380115
ENSG00000203993.3	C9orf37	-1.53740830782114	3.60496074641559e-05	0.000750688186083094
ENSG00000142197.8	DOPEY2	1.5372951656007	0.0064980508655324	0.0441829521945396
ENSG00000244414.1	CFHR1	-1.53700020287694	0.0020727608883025	0.0192024808430524
ENSG00000261094.2	RP11-355O1.11	-1.53697742254053	0.0179602975378403	0.0909731753198156
ENSG00000160293.12	VAV2	-1.53668856468927	3.56450535904058e-06	0.000109041763375528
ENSG00000155754.10	ALS2CR11	1.53661540591832	0.0052793980410424	0.0380382611839136
ENSG00000109790.12	KLHL5	1.53653307059759	0.000149357528373768	0.00243041367278871
ENSG00000067141.12	NEO1	-1.53630590055028	1.93732544163388e-07	8.35663791688901e-06
ENSG00000183943.5	PRKX	1.53606580206977	0.0133955815669496	0.074064075092951
ENSG00000160323.14	ADAMTS13	-1.53586587763936	0.00141076273595445	0.0143927010149088
ENSG00000099331.9	MYO9B	-1.53567226336543	1.00634485489697e-08	6.31094340734425e-07
ENSG00000166925.4	TSC22D4	-1.53558926381925	9.16821209285682e-07	3.28289800335235e-05
ENSG00000132613.10	MTSS1L	-1.5352441173875	1.05233585847825e-05	0.000271492660957087
ENSG00000158296.9	SLC13A3	-1.53470844968087	0.00333452891521444	0.0271440309348834
ENSG00000261971.2	RP11-473M20.7	-1.53233288093986	0.00910350309720325	0.056934121125176
ENSG00000033867.12	SLC4A7	1.53215324383964	7.41913905664136e-05	0.00138250356935471
ENSG00000175322.6	ZNF519	-1.53213728261577	8.76380046067422e-05	0.00157545497807379
ENSG00000164032.7	H2AFZ	1.53191225109468	6.0289978397891e-06	0.00017096140830915
ENSG00000145335.11	SNCA	-1.53187098122038	0.0183016051760452	0.0923005482200486
ENSG00000176973.7	FAM89B	1.53140987584162	2.42187287502817e-05	0.000535802404712814
ENSG00000006534.11	ALDH3B1	1.53112097038854	0.000570903038785465	0.00716044157492077
ENSG00000145979.12	TBC1D7	1.53082471990394	0.00737725293997091	0.0487382938355858
ENSG00000120992.13	LYPLA1	1.53071090862764	0.000189973439941464	0.00296413104138332
ENSG00000228623.2	ZNF883	1.5302125332599	0.00566871135790204	0.0399949539985256
ENSG00000198185.7	ZNF334	-1.53019305940727	0.00100218658599201	0.0111464203851294
ENSG00000182600.5	C2orf82	-1.52997334904693	0.00132262902191325	0.0137447203328844
ENSG00000266964.1	FXYD1	-1.52975015386497	0.00128614469639968	0.0134772424645224
ENSG00000242282.2	AC108488.4	-1.52897342354854	0.00908772064515141	0.0568592805522616
ENSG00000061337.11	LZTS1	-1.52888210760037	0.000196106107646579	0.00303657178079532
ENSG00000161800.8	RACGAP1	1.52887736816749	0.000127642062917343	0.00213492098286632
ENSG00000261801.1	LOXL1-AS1	1.52881386332256	0.0102287894606172	0.0616335595548275
ENSG00000129282.8	MRM1	-1.52834018178939	0.00824839355524145	0.0531371224489181
ENSG00000262468.1	RP11-95P2.1	-1.5282226637559	0.0200803632650869	0.0984396641723518
ENSG00000204149.5	AGAP6	-1.52818455892605	0.0114739570518829	0.0666962102427634
ENSG00000182263.9	FIGN	-1.52811822307877	0.00553598455948464	0.0393136882588837
ENSG00000144476.5	CXCR7	1.5279522150004	0.00030641907666359	0.00437109627734019
ENSG00000113248.3	PCDHB15	-1.52721940957249	5.797944901621e-05	0.00112141745695054
ENSG00000259091.1	LINC00517	1.52705552010393	0.00498881515060906	0.0365584858564857
ENSG00000206172.4	HBA1	1.52636985451475	0.0156465127938822	0.0828802319921481
ENSG00000149633.7	KIAA1755	-1.52591528199734	7.82001194936285e-05	0.00143911167984606
ENSG00000099725.10	PRKY	-1.52583386413115	0.0109675830494056	0.0646750240942344
ENSG00000186056.4	MATN1-AS1	-1.52538812851468	0.00502766513049634	0.0367605739698398
ENSG00000176720.3	BOK	-1.52532374662951	6.90008031075378e-07	2.59828659276767e-05
ENSG00000144331.14	ZNF385B	-1.52509634960234	4.24790886542688e-05	0.000860399429202302
ENSG00000102804.9	TSC22D1	-1.52503192527216	5.01051980765797e-07	1.94979774376762e-05
ENSG00000160307.5	S100B	-1.52478268478021	2.75141627995287e-07	1.13862544275715e-05
ENSG00000152284.4	TCF7L1	-1.52420147247007	0.000651305303137369	0.00793687067836682
ENSG00000008735.10	MAPK8IP2	-1.52395003493893	0.0205073738176376	0.0997829692917281
ENSG00000259030.1	FPGT-TNNI3K	-1.52378159575423	0.0186383377845648	0.0935809383634407
ENSG00000128567.12	PODXL	1.52367273721988	0.00634691919091388	0.0435366080807113
ENSG00000165169.6	DYNLT3	1.52292421246719	2.86403767529438e-10	2.66846481689571e-08
ENSG00000136110.8	LECT1	-1.52256456269884	0.00764373108567362	0.0500526246393206
ENSG00000026950.12	BTN3A1	-1.52234921582862	6.55561701384779e-05	0.0012400154920045
ENSG00000173218.9	VANGL1	1.52166584008913	8.94305552536703e-07	3.2230375635323e-05
ENSG00000115423.14	DNAH6	-1.52163218429616	0.00309418349730223	0.0257256451955728
ENSG00000174442.7	ZWILCH	1.52144290541487	8.86608231736056e-05	0.00159033522755296
ENSG00000108010.7	GLRX3	1.52130599956496	0.000194902996909749	0.00302656510915568
ENSG00000102218.5	RP2	1.52094672383061	0.000289763982455565	0.00417367644340812
ENSG00000172992.7	DCAKD	-1.52072458853928	1.24802030220814e-07	5.81399172214394e-06
ENSG00000149489.4	ROM1	-1.52063247470138	1.45171405222031e-05	0.000353286531663465
ENSG00000186603.4	HPDL	-1.52029137009753	0.0120488316431107	0.0690531458491808
ENSG00000102024.11	PLS3	1.52025588433411	1.77207920915831e-07	7.80957297795775e-06
ENSG00000225031.1	EIF4BP7	-1.51995671054956	0.00988286696295758	0.0603295192179047
ENSG00000055813.5	CCDC85A	-1.51984209808357	4.04502230213968e-07	1.60082739408707e-05
ENSG00000204136.6	GGTA1P	-1.5198200554849	0.000572531027656816	0.00716519050503782
ENSG00000133026.8	MYH10	-1.51979130073123	8.64757102415663e-09	5.55112777751472e-07
ENSG00000196963.2	PCDHB16	-1.51946478889541	0.000745545460742047	0.00888630144314912
ENSG00000138834.8	MAPK8IP3	-1.51863172765818	0.000838491158297269	0.00971684316704831
ENSG00000151014.4	CCRN4L	1.51839702523278	0.0199393391647492	0.098013543889429
ENSG00000130489.8	SCO2	1.5182602518525	0.00041665035404937	0.00551419157692774
ENSG00000156140.4	ADAMTS3	-1.51793273706205	0.00808762861609464	0.0523704466185159
ENSG00000234118.1	RPL13AP6	1.51792325608907	0.0102706622062472	0.0618464493871848
ENSG00000147234.6	FRMPD3	-1.51766652930249	0.00339847807558052	0.0275957096724802
ENSG00000205246.4	RPSAP58	1.51761949889362	0.000267346229395515	0.00391651416917689
ENSG00000197969.7	VPS13A	1.51755482317709	0.000408564124755853	0.00543582935138344
ENSG00000088756.8	ARHGAP28	1.51752910524223	0.00182025125004379	0.0173562553403298
ENSG00000198856.8	OSTC	1.51719548323577	5.19778383444904e-06	0.000152154156949177
ENSG00000236058.2	RP11-215A21.2	1.51706873710075	0.0045774175789046	0.0341734403040474
ENSG00000224376.1	AC017104.6	-1.51696855411959	0.00708511219345806	0.0470944779104499
ENSG00000171155.7	C1GALT1C1	1.51677003971588	2.04286051718981e-06	6.63522723760556e-05
ENSG00000244041.2	RP1-90J20.7	-1.51658479041534	0.00385235813452819	0.0300395501594845
ENSG00000106123.7	EPHB6	-1.5160328174585	0.00126741006708131	0.013324728438364
ENSG00000148926.5	ADM	-1.51593623500737	0.0127386260436789	0.0718070360315141
ENSG00000168016.9	TRANK1	-1.51586871279355	0.00304068082792722	0.0255163669065123
ENSG00000118257.12	NRP2	1.51586200287569	0.000485532502195528	0.00627803921355914
ENSG00000149150.4	SLC43A1	-1.51538569622762	9.58016364121095e-05	0.00167961901258005
ENSG00000134602.11	MST4	-1.51488098275693	5.95792386675731e-05	0.00114385015665734
ENSG00000151322.14	NPAS3	-1.51483530297884	1.38333324276053e-08	8.35379574933719e-07
ENSG00000144668.7	ITGA9	1.514275980138	0.000227394207714654	0.00341551615307415
ENSG00000213131.3	YWHAZP4	1.51401954855568	0.019201508589284	0.0955679479695592
ENSG00000224281.3	SLC25A5-AS1	-1.51376672245117	0.0202816129726479	0.0990688135167837
ENSG00000143847.11	PPFIA4	-1.51336396101313	0.00020493632635355	0.00313897136927987
ENSG00000175895.3	PLEKHF2	1.51332674648851	1.08371908116751e-06	3.77564949111884e-05
ENSG00000149212.6	SESN3	-1.51291413325917	1.62480497973177e-05	0.000389022690081154
ENSG00000163430.5	FSTL1	1.51218782988472	2.76865514442546e-06	8.68180169590018e-05
ENSG00000100523.10	DDHD1	1.51203100731105	0.000260100978574734	0.00382756900330419
ENSG00000159212.8	CLIC6	1.51136076717397	0.000274891397302017	0.00400365469700491
ENSG00000118508.4	RAB32	1.51121640852365	0.00218402115763322	0.0199722181577171
ENSG00000108848.10	LUC7L3	-1.51106003143443	4.14777367445546e-06	0.000125008225068385
ENSG00000214199.3	EEF1A1P12	1.51100935045767	0.00267111226067617	0.023252795200387
ENSG00000101017.9	CD40	-1.5109932376117	0.00165404251093675	0.0162341512261052
ENSG00000163697.12	APBB2	-1.51039070280725	0.000945773838976868	0.0106940654955047
ENSG00000181649.5	PHLDA2	1.50998294264084	0.00400470735847229	0.030785833795328
ENSG00000214021.11	TTLL3	-1.50990077340425	0.00123616399765336	0.0131051066201158
ENSG00000101166.11	SLMO2	1.50988246144131	2.18964964998088e-05	0.000496497014518761
ENSG00000119514.5	GALNT12	1.50985445740466	0.00553899731652037	0.0393179587487438
ENSG00000178685.9	PARP10	-1.50926308884873	0.000125665493917063	0.00211234626630692
ENSG00000174125.3	TLR1	1.50879242698359	0.0128821171736217	0.0723537445800556
ENSG00000203808.6	BVES-AS1	1.50829137059456	0.0172495214259285	0.0886116719753511
ENSG00000182022.13	CHST15	1.50827105054134	0.00762009713702284	0.0499379758115584
ENSG00000162496.4	DHRS3	-1.50805400573411	1.25451480280041e-06	4.27032648427153e-05
ENSG00000160446.14	ZDHHC12	1.50797053881629	0.0103442811953691	0.0622144982997022
ENSG00000112096.11	SOD2	1.50761693864155	9.39691023477541e-05	0.00165818854305209
ENSG00000102802.5	MEDAG	1.50755738465337	0.0103625870369635	0.0622327740838639
ENSG00000142327.6	RNPEPL1	1.50752928270128	0.00030695092410856	0.00437485560978154
ENSG00000185090.10	MANEAL	-1.50748880265181	0.0112331927183866	0.0657184094988492
ENSG00000110900.10	TSPAN11	-1.50721486895893	0.000118730109223595	0.00201445830477702
ENSG00000104490.13	NCALD	1.50706343903026	0.00953197421331738	0.0586486186974113
ENSG00000257337.1	RP11-983P16.4	-1.50662148255564	5.18092292602924e-06	0.000151933360267818
ENSG00000203875.5	SNHG5	1.50582883763897	7.07221538694174e-05	0.00133001697674839
ENSG00000104219.8	ZDHHC2	1.50536957358407	0.000682191896395799	0.00826384760084213
ENSG00000124831.14	LRRFIP1	1.50529773852104	1.85438676897437e-07	8.14980492402348e-06
ENSG00000137103.12	TMEM8B	-1.50500531963791	1.41697482547144e-05	0.000346373682276483
ENSG00000150756.9	FAM173B	1.50466414214387	0.000494344161701431	0.00635668892471754
ENSG00000253676.1	TAGLN2P1	1.50437432393855	0.00692946287177658	0.0462673595922675
ENSG00000233593.1	RP4-665J23.1	-1.50409976402753	0.0106312841704391	0.0634034601928538
ENSG00000131149.13	GSE1	-1.50396079386462	0.000170948932414147	0.00271975455054152
ENSG00000095637.14	SORBS1	-1.50372643343415	1.02969626062735e-06	3.60283208788176e-05
ENSG00000197580.7	BCO2	-1.50346640411182	0.0161101318123494	0.0843221235932006
ENSG00000110455.9	ACCS	-1.50299177873484	0.000440335443009868	0.0057760815754432
ENSG00000260248.1	RP11-143K11.1	-1.50288156729741	0.00836538068781183	0.0535943151727984
ENSG00000171962.12	LRRC48	-1.50282365492186	0.00646079269011226	0.0440582286960604
ENSG00000196850.4	PPTC7	1.50267186202921	1.75851206941644e-07	7.7914508945204e-06
ENSG00000135205.10	CCDC146	-1.50248945630738	0.00147706736515239	0.0148939909640134
ENSG00000153714.5	LURAP1L	-1.50236972450175	0.000817181251918424	0.00952404597035733
ENSG00000106025.4	TSPAN12	1.50236060644047	0.0023525249447758	0.0210873662586968
ENSG00000169764.10	UGP2	1.50203337955524	0.000518565559068324	0.00661079862440111
